,Song,x,y,z,danceable_ML,not_danceable_ML,female,male,voice,instrumental,tonal,atonal,spectral_complexity.mean
755,0756_Don't Leave Me This Way - Single Version - Thelma Houston,3.8939264,-3.1834671,-17.637388,0.98355144,0.018458815,0.9309367,0.069596194,0.95619506,0.06119563,0.7875361,0.6268634,18.2536735534668
756,0757_The Boss - Diana Ross,4.0422997,-2.4519844,-16.999578,0.99834293,0.003002089,0.9089932,0.090513006,0.98365414,0.028136726,0.50969404,0.6194401,17.119876861572266
757,"0758_Spank - 12 "" Version - Jimmy ""Bo"" Horne",-16.314758,-7.7576656,1.5520766,0.8257418,0.14292426,0.26747045,0.7359124,0.93021184,0.07427426,0.9997112,0.0022894216,19.548337936401367
758,"0759_More, More, More - Andrea True Connection",6.4480753,-6.950893,-10.314066,0.08079229,0.90150994,0.5192752,0.48342285,0.89751506,0.09404733,0.68967134,0.28050977,18.320959091186523
759,0760_Do You Wanna Funk - Sylvester,4.5546536,-6.0095077,-0.18467677,0.9999987,2.6249024e-06,0.44946554,0.55325013,0.898662,0.1562681,0.99840367,0.016691566,16.959009170532227
760,"0761_Heart Of Glass (12"" Version) - Blondie",10.269065,-6.4211273,1.9727669,0.64769286,0.35159534,0.49594843,0.5044196,0.6589052,0.39100552,0.4659586,0.61088794,17.57308578491211
761,"0762_Everybody Dance - 12"" Mix - CHIC",3.1513798,-4.9929447,-18.985023,0.95290905,0.031608056,0.49701825,0.50472337,0.96658456,0.037033558,0.8741946,0.2277242,16.59242057800293
762,0763_Doing It To Death - Fred Wesley & The J.B.'s,0.8356547,6.71211,-14.250143,0.9260628,0.06467638,0.2522984,0.7495342,0.92182934,0.081752546,0.5291628,0.71370554,12.92652702331543
763,0764_Disco Circus - Hardrock Stricker 'Acid Circus' Punkin' Out Disco Mix - Martin Circus,-9.981104,17.317677,4.327904,1.0,5.62125e-10,0.5424557,0.44945136,0.6349852,0.372321,0.9995403,0.005773151,16.233566284179688
764,0765_T.S.O.P. (The Sound of Philadelphia) (feat. The Three Degrees) - MFSB,7.7292113,-3.7422438,-17.262697,0.70606756,0.294723,0.3739629,0.62751305,0.6340448,0.3805298,0.21092951,0.8879886,18.88863182067871
765,0766_I Got My Mind Made Up (You Can Get It Girl) - Instant Funk,-4.925262,0.59587896,-5.5766406,0.9650362,0.028742213,0.3439639,0.65659916,0.9120871,0.083629705,0.8940606,0.12415161,19.99845314025879
766,0767_Ten Percent - Double Exposure,-10.125891,2.010408,-6.9806314,0.96414125,0.037510604,0.58696216,0.41858017,0.8652951,0.12965505,0.8757528,0.22750169,25.24052619934082
767,0768_The Love I Lost - Harold Melvin & The Blue Notes,5.5307174,-0.011307785,-7.88806,0.8554575,0.1398585,0.25196573,0.751113,0.99437624,0.008939151,0.83737165,0.25880337,18.180200576782227
768,0769_You and I - Delegation,1.5114434,-7.22097,-17.584658,0.70726216,0.29385862,0.16667697,0.83239937,0.94457346,0.061480258,0.5730617,0.45701027,21.51353454589844
769,0770_Good Times - CHIC,5.168638,-2.766342,-18.666824,0.91073245,0.086296596,0.7683117,0.23372976,0.8822674,0.11667365,0.28755736,0.82173276,14.217324256896973
770,0771_Rock Your Baby (Album Version) - George McCrae,1.8379754,-6.0463457,-15.991261,0.96079844,0.038134467,0.47489473,0.52732897,0.6472902,0.35753766,0.48653185,0.60462046,21.420726776123047
771,0772_Get Up I Feel Like Being A Sex Machine - Pt. 1 - James Brown,0.5244288,6.045631,-8.107835,0.99268866,0.0043743,0.15720333,0.8446783,0.9915386,0.010907778,0.9994718,0.0091629755,13.42536735534668
772,0773_Last Night A D.J. Saved My Life - Indeep,-16.166042,-2.5120242,7.834977,0.99998695,1.147155e-05,0.9751412,0.02525653,0.9749034,0.033623915,0.8522915,0.37502837,13.415312767028809
773,0774_Give It To Me Baby - Rick James,4.630221,-5.756883,-17.123432,0.674829,0.33244795,0.35780227,0.6449487,0.8002781,0.19099152,0.5652036,0.6261683,18.53750991821289
774,0775_There But For The Grace Of God Go I - Machine,-13.079191,2.4437466,-0.49185956,0.9996303,0.00044082763,0.9172607,0.084832884,0.9108449,0.08766241,0.7070936,0.5357388,15.811291694641112
775,0776_White Lines - Re-Recorded - Grandmaster Flash,9.460984,14.414041,-0.64429355,0.99888116,0.0011925712,0.597444,0.40151158,0.5308094,0.5655101,0.995891,0.017133825,7.874710083007812
776,"0777_Shame - Evelyn ""Champagne"" King",5.6702266,5.133531,9.278948,0.90991515,0.073587984,0.60971814,0.38841492,0.63155067,0.31376392,0.5745364,0.49246606,11.977571487426758
777,0778_Disco Inferno - Single Edit - The Trammps,-8.456215,-3.19791,-2.615504,0.9885138,0.013039866,0.22995366,0.77184904,0.99344695,0.007818784,0.90760624,0.20573732,19.10131454467773
778,0779_Bad Girls - Donna Summer,-16.72161,-2.946572,8.569183,0.99998736,1.5813466e-05,0.90546113,0.09493499,0.9504756,0.05263278,0.57284844,0.76339114,11.877803802490234
779,0780_I Love Music - The O'Jays,6.7466497,-4.393469,-15.249894,0.58620507,0.38985923,0.4064218,0.595307,0.95163184,0.05757227,0.41725993,0.68259114,17.839906692504883
780,0781_Super Freak - Rick James,6.766759,-1.3020376,-12.140466,0.67516065,0.30709922,0.14992869,0.85080266,0.95736414,0.044893026,0.56814724,0.6184713,14.37277603149414
781,0782_Wishing on a Star - Rose Royce,17.400297,-2.3100235,-11.086036,0.05602988,0.9393655,0.91080296,0.09039408,0.8630403,0.13362736,0.1883285,0.8822206,10.093581199645996
782,0783_Turn the Beat Around - Single Version - Vicki Sue Robinson,2.6002977,-0.7366019,-12.407661,0.9920116,0.010959153,0.82569915,0.17698333,0.9924523,0.033222068,0.91568446,0.29284346,19.11833000183105
783,0784_Night Fever - 2009 Remastered Version - Bee Gees,-2.15947,-1.155082,-14.194036,0.96130866,0.044832148,0.7719763,0.22952418,0.87737525,0.13438213,0.8221165,0.27758685,18.25831413269043
784,0785_Feels Like I'm In Love - Original Radio Mix - Kelly Marie,7.980267,-1.0643874,-18.866474,0.7709184,0.19722809,0.7574675,0.24558371,0.899041,0.092248954,0.1226924,0.88414556,18.44160842895508
785,"0786_Hot Stuff - 12"" Version - Donna Summer",-15.934457,-2.8837807,0.68647784,0.9996631,0.00036977767,0.71361965,0.28742424,0.70072216,0.32429516,0.7468902,0.48865545,16.91028594970703
786,0787_Get Down Tonight - KC & The Sunshine Band,7.2117953,-4.896462,-16.072659,0.4169094,0.56785625,0.3644388,0.6375515,0.9743336,0.031323742,0.2620915,0.7551838,19.11833000183105
787,0788_Le Freak - CHIC,-20.005344,-7.9294176,4.3156533,0.92224544,0.05730827,0.3806338,0.61999303,0.9632542,0.05470107,0.7441419,0.67248285,12.703789710998535
788,0789_More Than A Woman - 2007 Remastered Version Saturday Night Fever - Tavares,8.648499,-3.3781128,-15.107278,0.4042697,0.62479836,0.3833338,0.61899376,0.82579505,0.17569122,0.09511641,0.9099783,16.084300994873047
789,"0790_Can't Get Enough Of Your Love, Babe - Barry White",15.592675,-0.8050064,-13.4993105,0.37524745,0.58680695,0.28431344,0.7172929,0.99351996,0.0067843967,0.5139106,0.4139431,16.764114379882812
790,0791_Take Your Time (Do It Right) - The S.O.S Band,7.041262,-0.82312274,-16.089043,0.8820968,0.10257226,0.68514776,0.31654835,0.9411133,0.04818887,0.0655731,0.9527717,14.681361198425291
791,0792_I'm So Excited - The Pointer Sisters,6.0316353,-8.903148,-18.973602,0.68500274,0.30810118,0.6443329,0.35731092,0.8760822,0.11468423,0.06747364,0.94874805,22.501934051513672
792,0793_Funky Town - Lipps Inc.,-8.53685,7.5454965,-2.1516733,0.9999425,4.9609236e-05,0.7276168,0.27373168,0.76192427,0.25585988,0.61645687,0.5865295,17.825986862182617
793,0794_Never Can Say Goodbye - Re-Recorded - Gloria Gaynor,6.0480485,-10.858877,-17.371881,0.70384413,0.29631954,0.86133206,0.13841148,0.97711843,0.025417084,0.7403669,0.41577378,21.83604049682617
794,0795_Born to Be Alive - Patrick Hernandez,-17.064676,-6.7535176,0.08418893,0.9941921,0.005426371,0.51679176,0.48749667,0.93834597,0.06049874,0.9976761,0.03197903,18.33333396911621
795,"0796_So Many Men, So Little Time - Miquel Brown",-21.480452,-4.766623,5.5593276,0.99973536,0.0001788354,0.6482552,0.35357016,0.6394355,0.35321656,0.8883694,0.2635899,11.63959789276123
796,0797_It Only Takes A Minute - Remastered - Tavares,9.409916,-3.5927618,-14.401869,0.38033175,0.60886526,0.228821,0.7727028,0.9866449,0.012376565,0.041523457,0.97183126,19.053363800048828
797,0798_Shake Your Body (Down to the Ground) - The Jacksons,-15.443889,0.8282926,0.81736416,0.8947842,0.093523175,0.9465907,0.054506734,0.9995085,0.00043356375,0.8480025,0.2204234,16.438514709472656
798,0799_Macho Man - Village People,-18.46697,-7.5509944,2.7002792,0.75338095,0.20214735,0.35329923,0.64723617,0.9177642,0.08198327,0.8986159,0.26492152,15.956689834594728
799,0800_Stayin' Alive - Remastered Version - Bee Gees,-2.4475188,-0.7170346,-13.514933,0.9911043,0.0074813147,0.7308034,0.2702638,0.8533594,0.18255913,0.89894074,0.22583859,19.262954711914062
800,0801_Last Dance - Single Version - Donna Summer,-20.635836,-3.2002425,-1.3004081,0.9997947,0.0001472605,0.9624469,0.038048945,0.99518174,0.0077489694,0.8123543,0.634908,18.051816940307617
801,0802_Don't Stop 'Til You Get Enough - Single Version - Michael Jackson,3.9396598,0.2577351,-17.766806,0.99987864,7.89149e-05,0.6435981,0.35865566,0.7712139,0.21743669,0.37796792,0.8652367,14.213457107543944
802,"0803_Let's Groove - Earth, Wind & Fire",-13.054939,-1.3167233,0.4862145,0.98308736,0.015957989,0.45774958,0.54308534,0.997478,0.0018688109,0.77253705,0.426,15.089714050292969
803,0804_Knock On Wood - Amii Stewart,-14.124491,3.6742108,5.113617,0.992555,0.0050278353,0.9519553,0.04814173,0.9790321,0.020387443,0.85142374,0.3639769,17.876256942749023
804,0805_Brick House - Commodores,6.287769,-0.9651645,-13.573664,0.9177232,0.06564071,0.19795652,0.80277497,0.97943616,0.025264129,0.4034783,0.8075172,15.49729347229004
805,0806_Rock the Boat - Hues Corporation,15.669192,-2.6371405,-11.231499,0.19952129,0.81201226,0.64555025,0.35841948,0.98638415,0.017991925,0.18685268,0.847028,14.89636516571045
806,0807_It's Raining Men - Single Version - The Weather Girls,2.7692194,-1.2065583,-11.650566,0.81558037,0.15639912,0.59094256,0.41376558,0.988038,0.03909396,0.8928215,0.29906884,18.14385223388672
807,"0808_September - Earth, Wind & Fire",7.7618546,-4.157203,-16.74796,0.9848275,0.011783666,0.31126815,0.68944764,0.86937743,0.14119987,0.41021818,0.7296096,19.42227363586425
808,0809_I Will Survive - Rerecorded - Gloria Gaynor,-15.562803,-7.693976,-1.2814707,0.66688776,0.33755744,0.46188113,0.5394284,0.99963206,0.0004741694,0.44763112,0.64462394,16.898685455322266
809,"0810_Heaven Must Have Sent You - 12"" Version - Bonnie Pointer",-15.406198,-1.745105,4.948433,0.99994135,3.3285778e-05,0.9375467,0.06294386,0.9695084,0.028803239,0.9854151,0.1294002,14.736271858215332
810,0811_Car Wash - Rose Royce,-4.8102627,-6.8999624,8.045454,0.9244276,0.06935681,0.72259706,0.27979133,0.96660906,0.030814635,0.91614455,0.15933242,13.241299629211426
811,0812_We Are Family - Sister Sledge,2.4431546,-4.847357,-18.360502,0.95570344,0.046209645,0.72163993,0.2806395,0.87440854,0.16766393,0.9062977,0.31541693,18.13998413085937
812,0813_Boogie Oogie Oogie - Re-Recorded - A Taste Of Honey,13.297982,-7.2398133,6.4072037,0.9344383,0.06291301,0.5216249,0.48229188,0.6303831,0.37111333,0.22272778,0.7545889,18.188709259033203
813,0814_Heaven Must Be Missing an Angel Re-Recorded _ Remastered) - Tavares,7.6813874,-0.34522486,-11.766435,0.6741096,0.2868804,0.1758453,0.8243372,0.989703,0.01292853,0.3275554,0.7610653,19.652746200561523
814,0815_That's the Way I Like It - KC & The Sunshine Band,1.846431,-4.2870517,-16.190262,0.9636336,0.028242813,0.5072371,0.49476522,0.9408794,0.06565746,0.8398473,0.15895873,21.066511154174805
815,0816_Ladies Night - Kool & The Gang,0.5367323,1.3537586,-6.1427627,0.8855042,0.109904625,0.13952081,0.8606623,0.9843417,0.023620091,0.77675074,0.31432536,16.25444793701172
816,0817_Billie Jean - Michael Jackson,-10.188619,-0.9520114,11.422394,0.98535657,0.013312865,0.5230722,0.4779372,0.99183655,0.008456968,0.9653678,0.15026605,11.54679012298584
817,0818_Holiday - Madonna,-17.928104,-2.7085292,4.7354975,0.99846077,0.001118351,0.733904,0.26790223,0.89694667,0.13184996,0.9697914,0.15478443,17.92730140686035
818,0819_Y.M.C.A - Village People,-2.0182555,-7.4505286,-15.303937,0.9978321,0.0013432123,0.2610893,0.741309,0.9936674,0.010454187,0.99996287,0.0028987543,20.636505126953125
819,0820_Celebration - Single Version - Kool & The Gang,-15.392949,-2.9767158,3.7949133,0.9999689,2.2433695e-05,0.3719859,0.6286825,0.9402962,0.06471354,0.9933527,0.2334919,13.143851280212402
820,0821_Counting - Heavens,12.857764,-11.052141,-6.043904,0.0801566,0.9056268,0.3164769,0.6853464,0.8837225,0.12286115,0.24240674,0.7299453,19.40989875793457
821,0822_Kids Of The K-Hole - NOFX,-1.570221,-22.95598,-14.399927,0.23805949,0.7638218,0.09677566,0.9026875,0.850581,0.26503137,0.9976353,0.07550543,33.26063537597656
822,0823_Rebel Girl - Bikini Kill,-8.063036,-17.183058,-11.906084,0.3504169,0.5975041,0.30590618,0.6974366,0.952136,0.105902545,1.0,0.00017705791,35.72467041015625
823,0824_One Armed Scissor - At The Drive In,-5.967897,-19.592173,-16.559977,0.17291644,0.788909,0.19531351,0.8056475,0.9703606,0.044297043,0.99999857,0.0014082134,35.92266082763672
824,0825_Fell in Love with a Girl - The White Stripes,-1.106635,-20.305655,-15.589801,0.32552597,0.40967208,0.07514081,0.92575675,0.9965034,0.051250815,1.0,5.476681e-05,34.31322479248047
825,0826_Pints of Guinness Make You Strong - Against Me!,-0.054473206,-9.465201,-2.3966532,0.25914937,0.72166854,0.19635926,0.8031786,0.8965919,0.09202199,0.9327925,0.09139297,26.23279190063477
826,0827_Point _ Counterpoint - Streetlight Manifesto,-1.0162498,-12.293296,-10.612162,0.5675492,0.41130266,0.10602529,0.89375466,0.90359485,0.10950681,0.9069476,0.16781217,24.79969024658203
827,0828_New Noise - Refused,-4.9672465,-2.6023865,-7.31475,0.6135141,0.3826489,0.28934264,0.71105534,0.9430026,0.06815625,0.6246892,0.4111449,24.433874130249023
828,0829_Sunshine - Samiam,0.60016906,-6.8969975,-8.046991,0.15513809,0.8005664,0.1068306,0.8902061,0.8107934,0.17607917,0.97812873,0.037021056,22.49961280822754
829,0830_A Speculative Fiction - Propagandhi,-3.122453,-10.818615,-7.1744804,0.07494372,0.9337915,0.22298557,0.77741045,0.9865699,0.021167262,0.95708966,0.15062845,33.09512710571289
830,0831_This Is How It Goes - Billy Talent,-1.7783512,-13.020253,-8.600881,0.573207,0.45699993,0.1417629,0.85783374,0.94060314,0.0952718,0.9316201,0.16703331,25.051816940307617
831,0832_Understanding in a Car Crash - Thursday,-7.1325855,-17.182446,-8.454648,0.10997196,0.90481335,0.37235332,0.62846184,0.9642657,0.049890343,0.88297904,0.21082728,30.94740867614746
832,0833_Such Great Heights - Streetlight Manifesto,-0.75365174,-12.962442,-0.7590519,0.681411,0.28777638,0.12517491,0.87406904,0.98054165,0.02538727,0.9240143,0.08546703,25.976024627685547
833,0834_Merican - Descendents,-5.461689,-16.43349,-5.8258886,0.11427436,0.89648145,0.11855513,0.8817391,0.994419,0.0077792485,0.9994332,0.056291826,27.748645782470703
834,0835_Banquet - Bloc Party,0.69526005,-10.148723,2.0618763,0.99014866,0.00937296,0.2985882,0.7020305,0.83757335,0.16192554,0.71364737,0.47102427,24.85073471069336
835,0836_Weird Beard - Mad Caddies,1.1176941,-6.630212,-10.054493,0.31548128,0.63287455,0.15049851,0.84892535,0.9911041,0.012557704,0.89079267,0.13302553,20.16009330749512
836,0837_Heart Attack American - The Bronx,3.786029,-17.889053,-2.6720908,0.22612637,0.7545689,0.20712559,0.793288,0.78123224,0.2240851,0.990535,0.022585547,34.083526611328125
837,0838_Our Lawyer Made Us Change The Name Of This Song So We Wouldn't Get Sued - Fall Out Boy,-7.3596697,-14.817241,-10.561948,0.24252887,0.7776596,0.1532893,0.84643924,0.9476163,0.055361096,0.99996394,0.01804549,30.93271446228028
838,0839_Anti-Manifesto - Propagandhi,-6.0817285,-15.502529,-14.570965,0.09128301,0.8989796,0.04567304,0.9542599,0.9975918,0.0030801767,0.9987152,0.113289736,33.22041702270508
839,0840_The Viking - Lars Frederiksen and the Bastards,0.6962904,7.745171,-13.552469,0.47426906,0.5426289,0.10064843,0.90016544,0.9887579,0.011933605,0.7228686,0.31598082,15.62722396850586
840,0841_Sunset On 32nd Street - Strike Anywhere,-1.4359164,-17.719759,-2.8324807,0.3408505,0.6575592,0.11866742,0.8814356,0.9862159,0.04302719,0.9999916,0.00088446157,34.50657272338867
841,0842_This Is a Call - Foo Fighters,7.544905,-13.539561,-11.074723,0.029254839,0.9685214,0.17128663,0.82855463,0.99111104,0.010816563,0.66418356,0.60904056,27.245939254760746
842,0843_State Of The Union - Rise Against,-7.2710533,-15.611296,-14.768734,0.27609667,0.70649636,0.0929983,0.9069569,0.96824104,0.044195127,0.9999998,4.1621093e-05,32.216548919677734
843,0844_Came Out Swinging - The Wonder Years,0.44725662,-19.183159,-9.118204,0.2158217,0.7320237,0.30405837,0.69697493,0.98880213,0.014883383,0.9993536,0.016694313,26.41608619689941
844,0845_A Single Second - AFI,-3.7515068,-24.368475,-12.450463,0.6405286,0.28667966,0.3500639,0.6510625,0.9448495,0.059312977,0.99372524,0.04195882,36.49342727661133
845,"0846_For The Workforce, Drowning - Thursday",-3.129632,-21.440264,-13.787106,0.15421939,0.8107746,0.093554676,0.9062145,0.9712872,0.040525883,0.9999995,7.071438e-05,35.35189437866211
846,0847_Back To The Motor League - Propagandhi,-6.9710636,-20.980423,-11.308542,0.105655104,0.8958077,0.05725493,0.94268113,0.9078566,0.11846478,0.9999979,0.007893735,38.21036529541016
847,0848_Everything Went Numb - Streetlight Manifesto,1.1206053,-6.7105923,-6.5729046,0.25349116,0.7157819,0.20586395,0.7935718,0.72431046,0.2605473,0.6143087,0.47657657,20.217323303222656
848,0849_Insubordination - Voodoo Glow Skulls,-2.4084892,-13.433523,-14.628509,0.18056095,0.8333955,0.106166035,0.8937652,0.9689548,0.023739085,0.9914114,0.044085298,26.478731155395508
849,0850_I'll Stick Around - Foo Fighters,6.6734276,-14.371155,-10.843942,0.07861147,0.8997719,0.16012959,0.8339987,0.9007481,0.08515378,0.797418,0.29087934,28.233566284179688
850,0851_Hate To Say I Told You So - The Hives,0.2399733,-20.16946,-6.550676,0.5073159,0.41156682,0.119860634,0.85670674,0.9683286,0.03664939,0.95754683,0.058128703,28.68677520751953
851,0852_Turncoat - Anti-Flag,-5.2067003,-15.51599,-14.033539,0.11442979,0.8934363,0.17288876,0.82762927,0.9863394,0.029160285,0.9961579,0.09288199,30.00154685974121
852,0853_Ten Minutes - The Get Up Kids,10.711008,-14.504644,-6.8407655,0.11990709,0.8557299,0.17317457,0.81398755,0.9646475,0.033716965,0.42783135,0.6973033,29.53828239440918
853,0854_Deadbolt - Thrice,-0.6707555,-17.488258,-4.5490384,0.17299333,0.82205844,0.1767838,0.82309335,0.96030116,0.037256375,0.9999968,0.0010844565,32.57154083251953
854,0855_Trusty Chords - Hot Water Music,-0.29392046,-21.562605,-13.124592,0.14281683,0.8006123,0.11864662,0.88098776,0.97286534,0.0285814,0.99957687,0.056562122,37.98762512207031
855,0856_The Three of Us - Streetlight Manifesto,0.1466045,-13.242883,-3.1203446,0.20639984,0.7820879,0.14015003,0.8593703,0.8936117,0.12387941,0.9985453,0.026792366,29.86078834533692
856,0857_Knifeman - The Bronx,-3.0321023,-19.364319,-9.95291,0.11940049,0.90135014,0.18555433,0.8141459,0.94286597,0.06380548,0.9999447,0.0056615956,30.931167602539062
857,0858_Blindfolds Aside - Protest The Hero,-7.396371,-18.45399,1.2632884,0.45532203,0.5326152,0.26496243,0.7373978,0.87900513,0.15330057,0.99993175,0.0005965911,33.86310958862305
858,0859_The Days Of The Phoenix - AFI,3.4074945,-18.10773,-5.787812,0.094854884,0.92179006,0.31870794,0.6827274,0.88013417,0.10521875,0.7442254,0.31458765,31.02088165283203
859,0860_May 16 - Lagwagon,-2.747885,-20.79809,-12.682588,0.082072645,0.92435044,0.09532326,0.9049508,0.97693807,0.047644358,0.9998794,0.027867217,39.25289916992188
860,0861_On a Rope - Rocket From The Crypt,-0.33112317,-21.716566,-11.644183,0.13488756,0.783724,0.028019175,0.9726668,0.8377222,0.13059887,0.9160863,0.11785357,39.068058013916016
861,0862_Drain the Blood - The Distillers,3.0411277,-5.8952813,-9.736826,0.080125,0.90168893,0.19609223,0.80378616,0.9800267,0.027741602,0.80126244,0.21770327,23.51972198486328
862,0863_Picture This - 98 Mute,-2.8118274,-19.182398,-10.826695,0.37309533,0.6116528,0.0768191,0.9219237,0.91060406,0.11603177,0.99967957,0.017310971,32.84532165527344
863,0864_I Won't Lie Down - Face To Face,-4.161185,-22.771145,-13.330837,0.20216256,0.75237125,0.3301608,0.66694546,0.79676515,0.2073109,0.9332185,0.16211869,33.2583122253418
864,0865_Nightlife - Off With Their Heads,-3.4631362,-11.718963,-11.311544,0.24750441,0.6713074,0.071650624,0.9281829,0.97634125,0.04273885,0.90259683,0.17613702,34.801239013671875
865,0866_I Was a Teenage Anarchist - Against Me!,-4.9536657,-23.633308,-4.859411,0.8738563,0.12794283,0.1002236,0.89969945,0.94327515,0.06981953,0.9914339,0.09356751,31.505027770996094
866,0867_I Know Why - H2O,-0.55389434,-9.844079,-9.826524,0.0456978,0.9714264,0.14233848,0.85777867,0.9298008,0.06200353,0.9574946,0.15488504,23.91183280944824
867,0868_Holiday - The Get Up Kids,11.262494,-14.524007,-7.0797377,0.12534854,0.8669092,0.2685327,0.7303598,0.85906297,0.12256543,0.09647081,0.93820804,27.577726364135746
868,0869_Patent Pending - Heavens,13.970051,-11.526564,-5.6343174,0.7029958,0.28307045,0.3366326,0.6646089,0.7203057,0.26703662,0.045069873,0.9261304,22.18793487548828
869,0870_Private Eye - Alkaline Trio,11.816733,-11.911966,-4.9001,0.2931109,0.8229999,0.15553221,0.8443984,0.9499007,0.04155398,0.3879044,0.7101534,20.90873908996582
870,0871_Toxicity - System Of A Down,9.705937,-8.512734,1.3000472,0.6371439,0.34957162,0.18352951,0.81724286,0.9143624,0.08600148,0.43084106,0.57717526,21.62799644470215
871,0872_The art of dying - Gojira,-0.684131,-22.39244,0.14860292,0.4965521,0.6230764,0.2321635,0.76791006,0.57393754,0.45153162,0.9999984,0.0001297987,37.115234375
872,0873_Windowpane - Opeth,18.919447,-3.4434874,1.3379141,0.13163841,0.86110896,0.6003535,0.40195,0.31417248,0.65883267,0.023160482,0.9345244,17.714616775512695
873,0874_Hyperdrive! - Devin Townsend,3.8481066,-15.208063,-2.2361262,0.17128462,0.8382265,0.24824505,0.75286907,0.75423443,0.18928823,0.82783526,0.23843306,26.27068901062012
874,0875_The Grudge - TOOL,16.995014,4.9090056,-1.4816763,0.10460819,0.86647373,0.39793548,0.60000753,0.32721364,0.66900086,0.8564631,0.2255377,7.577726364135742
875,0876_A Dying God Coming into Human Flesh - Celtic Frost,21.483192,2.791688,1.4593538,0.27053887,0.7810261,0.42000726,0.5838348,0.40301237,0.57449293,0.98513263,0.013880554,9.291569709777832
876,0877_Fragile Dreams - Anathema,0.030440832,-22.248238,-11.639757,0.12557289,0.8344342,0.04774519,0.95192015,0.7316933,0.1961145,0.9998257,0.024042498,37.59860610961914
877,0878_Summoning Redemption - Morbid Angel,4.858816,-19.05302,-6.5611377,0.20984174,0.83533114,0.28413206,0.70369387,0.5568353,0.6111496,0.9999943,3.9527884e-05,31.19489479064941
878,0879_Bleed - Meshuggah,-6.3040767,-22.713816,-12.688819,0.31098753,0.65208834,0.096087955,0.9042243,0.7390118,0.26129588,1.0,2.3574103e-06,40.35189437866211
879,0880_Flying whales - Gojira,2.527819,-12.311792,4.6726108,0.42798203,0.7198486,0.4523309,0.54888606,0.5841116,0.3768494,0.99299973,0.042311396,19.99381256103516
880,0881_Ghost of Perdition - Opeth,0.6394931,-11.267846,-0.3873322,0.40232077,0.64933354,0.200606,0.7989397,0.8150051,0.20747358,0.96486646,0.07030208,26.60943603515625
881,0882_Faith Divides Us - Death Unites Us - Paradise Lost,-3.4372396,-22.411524,-4.0587144,0.12669529,0.87195426,0.18128823,0.8187049,0.95155334,0.047023244,0.994746,0.014171403,38.71616363525391
882,0883_Schism - TOOL,-4.8635526,-17.880756,-9.432937,0.14360715,0.8777224,0.18049294,0.820027,0.84703416,0.12731107,0.83817124,0.24435957,32.24129867553711
883,0884_Blood and Thunder - Mastodon,3.2565467,-18.389486,-6.7029395,0.15057598,0.85712856,0.17534514,0.82310176,0.76250154,0.22029026,0.8533356,0.24499828,35.82753372192383
884,0885_Early Grave - Architects,-7.3454137,-20.873241,-2.27905,0.44360864,0.56561303,0.15346357,0.84570324,0.79263437,0.16767848,1.0,4.2295406e-07,36.61562347412109
885,0886_The Heaviest Matter of the Universe - Gojira,-4.4968023,-20.596657,0.6288964,0.5007602,0.46549606,0.08590264,0.9129424,0.80407757,0.20594132,1.0,2.9047858e-05,38.38051223754883
886,0887_My Twin - Katatonia,-0.9472613,-6.280521,-3.6122148,0.11804857,0.8547098,0.2462835,0.7543143,0.8893259,0.1144847,0.7557063,0.1968899,22.09126091003418
887,0888_In the Name of Tragedy - Motörhead,-7.1686106,-14.091382,-9.0956,0.044536483,0.9721844,0.12418009,0.8758288,0.9203113,0.04850475,0.9996166,0.012096811,32.75870132446289
888,0889_Love? - Strapping Young Lad,-9.032065,-15.337041,-5.3435864,0.30892205,0.7062597,0.1803184,0.82045895,0.79511213,0.25003314,0.99999505,6.631506e-05,34.62876892089844
889,0890_Jambi - TOOL,3.3497293,-14.795914,5.952264,0.9281939,0.09505853,0.17998533,0.81988525,0.78775245,0.17283994,0.9394129,0.13919827,20.0139217376709
890,0891_Angel - Judas Priest,13.143215,-4.24775,-8.9282055,0.037266538,0.9615556,0.33316743,0.6677,0.79901415,0.20152572,0.41690272,0.64387506,14.215003967285156
891,0892_Minerva - Deftones,-1.4181503,-16.87595,-10.447691,0.12600873,0.8748962,0.18215816,0.816215,0.7599107,0.20956108,0.9724558,0.031424392,31.41067314147949
892,0893_Sonne - Rammstein,-0.0638672,-19.872553,-2.00095,0.19358313,0.8040349,0.22965226,0.7703745,0.9238585,0.06511329,0.99993116,0.0026101202,34.13611602783203
893,0894_Sadistic Magician - Municipal Waste,-2.4760888,-18.597452,-12.920368,0.1285172,0.89997774,0.13259435,0.8668725,0.81342477,0.19389345,0.9816459,0.06686533,32.9651985168457
894,0895_The Hand That Feeds - Nine Inch Nails,-1.6546482,-16.751055,-7.058622,0.8669811,0.20290357,0.19950959,0.8004772,0.9516938,0.04241587,0.9999999,4.4222325e-05,29.827533721923828
895,0896_Rise And Shine - One Minute Silence,11.010799,-3.7884388,-3.3298836,0.5828328,0.38145673,0.25094077,0.7501973,0.5967488,0.39551648,0.8428464,0.18038444,16.883991241455078
896,0897_Living to Die - Vision Of Disorder,-8.530554,-14.990112,-3.2561588,0.637684,0.42221847,0.17798173,0.8220674,0.93821555,0.06645618,0.9999963,0.00022205281,34.26991653442383
897,0898_The Pot - TOOL,3.4905722,-15.172024,5.7129216,0.27302596,0.83774114,0.21500936,0.7845721,0.7303707,0.2512122,0.5785269,0.51435006,24.85150718688965
